Country,geometry
India,"<Point><coordinates>75.025,34.375</coordinates></Point>"
China,"<Point><coordinates>119.925,34.375</coordinates></Point>"
China,"<Point><coordinates>119.975,34.375</coordinates></Point>"
China,"<Point><coordinates>120.025,34.375</coordinates></Point>"
China,"<Point><coordinates>120.075,34.375</coordinates></Point>"
China,"<Point><coordinates>120.025,34.325</coordinates></Point>"
China,"<Point><coordinates>120.125,34.325</coordinates></Point>"
China,"<Point><coordinates>120.175,34.325</coordinates></Point>"
India,"<Point><coordinates>74.025,34.275</coordinates></Point>"
India,"<Point><coordinates>75.225,34.275</coordinates></Point>"
India,"<Point><coordinates>75.275,34.275</coordinates></Point>"
India,"<Point><coordinates>75.325,34.275</coordinates></Point>"
India,"<Point><coordinates>75.375,34.275</coordinates></Point>"
India,"<Point><coordinates>75.125,34.225</coordinates></Point>"
China,"<Point><coordinates>120.325,34.125</coordinates></Point>"
India,"<Point><coordinates>75.325,34.075</coordinates></Point>"
India,"<Point><coordinates>75.425,34.075</coordinates></Point>"
India,"<Point><coordinates>75.375,34.025</coordinates></Point>"
India,"<Point><coordinates>74.325,33.975</coordinates></Point>"
China,"<Point><coordinates>120.375,33.975</coordinates></Point>"
Japan,"<Point><coordinates>133.575,33.975</coordinates></Point>"
India,"<Point><coordinates>74.525,33.925</coordinates></Point>"
India,"<Point><coordinates>75.575,33.925</coordinates></Point>"
India,"<Point><coordinates>74.675,33.825</coordinates></Point>"
India,"<Point><coordinates>75.525,33.825</coordinates></Point>"
India,"<Point><coordinates>75.575,33.825</coordinates></Point>"
India,"<Point><coordinates>75.675,33.825</coordinates></Point>"
,"<Point><coordinates>120.475,33.825</coordinates></Point>"
India,"<Point><coordinates>75.525,33.775</coordinates></Point>"
India,"<Point><coordinates>75.575,33.775</coordinates></Point>"
India,"<Point><coordinates>75.625,33.775</coordinates></Point>"
India,"<Point><coordinates>75.725,33.775</coordinates></Point>"
India,"<Point><coordinates>74.675,33.725</coordinates></Point>"
India,"<Point><coordinates>74.725,33.725</coordinates></Point>"
India,"<Point><coordinates>75.675,33.725</coordinates></Point>"
India,"<Point><coordinates>75.725,33.725</coordinates></Point>"
India,"<Point><coordinates>75.875,33.725</coordinates></Point>"
India,"<Point><coordinates>74.475,33.675</coordinates></Point>"
India,"<Point><coordinates>74.675,33.675</coordinates></Point>"
India,"<Point><coordinates>74.725,33.675</coordinates></Point>"
India,"<Point><coordinates>75.725,33.675</coordinates></Point>"
India,"<Point><coordinates>75.875,33.675</coordinates></Point>"
China,"<Point><coordinates>120.375,33.675</coordinates></Point>"
China,"<Point><coordinates>120.475,33.675</coordinates></Point>"
India,"<Point><coordinates>74.575,33.625</coordinates></Point>"
India,"<Point><coordinates>74.675,33.625</coordinates></Point>"
India,"<Point><coordinates>74.725,33.625</coordinates></Point>"
India,"<Point><coordinates>75.575,33.625</coordinates></Point>"
India,"<Point><coordinates>75.625,33.625</coordinates></Point>"
India,"<Point><coordinates>75.675,33.625</coordinates></Point>"
India,"<Point><coordinates>75.825,33.625</coordinates></Point>"
India,"<Point><coordinates>75.575,33.575</coordinates></Point>"
India,"<Point><coordinates>75.625,33.575</coordinates></Point>"
India,"<Point><coordinates>75.725,33.575</coordinates></Point>"
India,"<Point><coordinates>74.975,33.525</coordinates></Point>"
India,"<Point><coordinates>75.475,33.525</coordinates></Point>"
India,"<Point><coordinates>75.525,33.525</coordinates></Point>"
India,"<Point><coordinates>75.975,33.525</coordinates></Point>"
India,"<Point><coordinates>75.025,33.475</coordinates></Point>"
India,"<Point><coordinates>75.975,33.475</coordinates></Point>"
China,"<Point><coordinates>119.575,33.475</coordinates></Point>"
United States of America,"<Point><coordinates>-108.675,33.425</coordinates></Point>"
United States of America,"<Point><coordinates>-105.775,33.425</coordinates></Point>"
United States of America,"<Point><coordinates>-105.725,33.425</coordinates></Point>"
United States of America,"<Point><coordinates>-108.725,33.375</coordinates></Point>"
United States of America,"<Point><coordinates>-108.675,33.375</coordinates></Point>"
United States of America,"<Point><coordinates>-108.625,33.375</coordinates></Point>"
India,"<Point><coordinates>75.525,33.375</coordinates></Point>"
China,"<Point><coordinates>118.475,33.375</coordinates></Point>"
China,"<Point><coordinates>118.525,33.375</coordinates></Point>"
China,"<Point><coordinates>118.875,33.375</coordinates></Point>"
South Korea,"<Point><coordinates>126.475,33.375</coordinates></Point>"
South Korea,"<Point><coordinates>126.525,33.375</coordinates></Point>"
South Korea,"<Point><coordinates>126.575,33.375</coordinates></Point>"
United States of America,"<Point><coordinates>-108.725,33.325</coordinates></Point>"
United States of America,"<Point><coordinates>-108.675,33.325</coordinates></Point>"
United States of America,"<Point><coordinates>-108.625,33.325</coordinates></Point>"
China,"<Point><coordinates>118.425,33.325</coordinates></Point>"
,"<Point><coordinates>120.675,33.325</coordinates></Point>"
United States of America,"<Point><coordinates>-108.675,33.275</coordinates></Point>"
United States of America,"<Point><coordinates>-108.625,33.275</coordinates></Point>"
United States of America,"<Point><coordinates>-108.575,33.275</coordinates></Point>"
India,"<Point><coordinates>75.925,33.275</coordinates></Point>"
India,"<Point><coordinates>75.975,33.275</coordinates></Point>"
India,"<Point><coordinates>76.025,33.275</coordinates></Point>"
India,"<Point><coordinates>76.225,33.275</coordinates></Point>"
China,"<Point><coordinates>118.225,33.275</coordinates></Point>"
China,"<Point><coordinates>118.375,33.275</coordinates></Point>"
India,"<Point><coordinates>75.975,33.225</coordinates></Point>"
India,"<Point><coordinates>76.125,33.225</coordinates></Point>"
China,"<Point><coordinates>117.825,33.225</coordinates></Point>"
China,"<Point><coordinates>119.275,33.225</coordinates></Point>"
China,"<Point><coordinates>118.525,33.175</coordinates></Point>"
China,"<Point><coordinates>118.575,33.175</coordinates></Point>"
China,"<Point><coordinates>119.825,33.175</coordinates></Point>"
,"<Point><coordinates>120.775,33.175</coordinates></Point>"
India,"<Point><coordinates>76.275,33.125</coordinates></Point>"
China,"<Point><coordinates>118.525,33.125</coordinates></Point>"
China,"<Point><coordinates>119.825,33.125</coordinates></Point>"
India,"<Point><coordinates>76.075,33.075</coordinates></Point>"
India,"<Point><coordinates>76.125,33.075</coordinates></Point>"
China,"<Point><coordinates>118.525,33.075</coordinates></Point>"
China,"<Point><coordinates>119.825,33.075</coordinates></Point>"
India,"<Point><coordinates>76.075,33.025</coordinates></Point>"
India,"<Point><coordinates>76.325,33.025</coordinates></Point>"
India,"<Point><coordinates>76.425,33.025</coordinates></Point>"
China,"<Point><coordinates>118.425,33.025</coordinates></Point>"
China,"<Point><coordinates>119.375,33.025</coordinates></Point>"
India,"<Point><coordinates>76.075,32.975</coordinates></Point>"
India,"<Point><coordinates>76.125,32.975</coordinates></Point>"
India,"<Point><coordinates>76.225,32.975</coordinates></Point>"
China,"<Point><coordinates>118.425,32.975</coordinates></Point>"
India,"<Point><coordinates>75.575,32.925</coordinates></Point>"
India,"<Point><coordinates>76.025,32.925</coordinates></Point>"
India,"<Point><coordinates>76.075,32.925</coordinates></Point>"
India,"<Point><coordinates>76.425,32.925</coordinates></Point>"
India,"<Point><coordinates>76.575,32.925</coordinates></Point>"
India,"<Point><coordinates>75.975,32.875</coordinates></Point>"
India,"<Point><coordinates>76.425,32.875</coordinates></Point>"
India,"<Point><coordinates>76.475,32.825</coordinates></Point>"
India,"<Point><coordinates>76.575,32.775</coordinates></Point>"
India,"<Point><coordinates>76.375,32.725</coordinates></Point>"
India,"<Point><coordinates>76.475,32.725</coordinates></Point>"
India,"<Point><coordinates>76.525,32.725</coordinates></Point>"
India,"<Point><coordinates>76.575,32.725</coordinates></Point>"
India,"<Point><coordinates>76.625,32.725</coordinates></Point>"
China,"<Point><coordinates>119.375,32.725</coordinates></Point>"
India,"<Point><coordinates>76.675,32.675</coordinates></Point>"
China,"<Point><coordinates>119.375,32.675</coordinates></Point>"
India,"<Point><coordinates>76.775,32.625</coordinates></Point>"
India,"<Point><coordinates>76.825,32.625</coordinates></Point>"
India,"<Point><coordinates>77.125,32.575</coordinates></Point>"
China,"<Point><coordinates>119.475,32.525</coordinates></Point>"
Japan,"<Point><coordinates>130.725,32.475</coordinates></Point>"
India,"<Point><coordinates>76.625,32.425</coordinates></Point>"
India,"<Point><coordinates>76.325,32.375</coordinates></Point>"
India,"<Point><coordinates>76.375,32.375</coordinates></Point>"
India,"<Point><coordinates>76.675,32.325</coordinates></Point>"
India,"<Point><coordinates>77.125,32.325</coordinates></Point>"
China,"<Point><coordinates>119.775,32.325</coordinates></Point>"
India,"<Point><coordinates>76.525,32.275</coordinates></Point>"
India,"<Point><coordinates>76.725,32.275</coordinates></Point>"
India,"<Point><coordinates>77.125,32.275</coordinates></Point>"
China,"<Point><coordinates>119.375,32.225</coordinates></Point>"
China,"<Point><coordinates>119.575,32.225</coordinates></Point>"
China,"<Point><coordinates>118.725,32.075</coordinates></Point>"
China,"<Point><coordinates>114.075,31.825</coordinates></Point>"
China,"<Point><coordinates>114.125,31.825</coordinates></Point>"
India,"<Point><coordinates>77.575,31.775</coordinates></Point>"
China,"<Point><coordinates>113.975,31.775</coordinates></Point>"
India,"<Point><coordinates>78.625,31.725</coordinates></Point>"
India,"<Point><coordinates>78.525,31.625</coordinates></Point>"
China,"<Point><coordinates>118.375,31.575</coordinates></Point>"
China,"<Point><coordinates>119.825,31.525</coordinates></Point>"
India,"<Point><coordinates>78.075,31.475</coordinates></Point>"
India,"<Point><coordinates>78.125,31.475</coordinates></Point>"
China,"<Point><coordinates>118.325,31.475</coordinates></Point>"
China,"<Point><coordinates>118.725,31.475</coordinates></Point>"
China,"<Point><coordinates>118.775,31.475</coordinates></Point>"
China,"<Point><coordinates>118.325,31.425</coordinates></Point>"
China,"<Point><coordinates>118.775,31.425</coordinates></Point>"
China,"<Point><coordinates>118.775,31.325</coordinates></Point>"
China,"<Point><coordinates>118.825,31.325</coordinates></Point>"
China,"<Point><coordinates>120.875,31.225</coordinates></Point>"
China,"<Point><coordinates>119.025,31.175</coordinates></Point>"
China,"<Point><coordinates>120.575,31.125</coordinates></Point>"
India,"<Point><coordinates>78.825,31.025</coordinates></Point>"
China,"<Point><coordinates>117.025,30.825</coordinates></Point>"
China,"<Point><coordinates>117.775,30.775</coordinates></Point>"
China,"<Point><coordinates>113.775,30.675</coordinates></Point>"
China,"<Point><coordinates>103.175,30.625</coordinates></Point>"
China,"<Point><coordinates>95.875,30.575</coordinates></Point>"
China,"<Point><coordinates>103.125,30.575</coordinates></Point>"
United States of America,"<Point><coordinates>-82.475,30.525</coordinates></Point>"
United States of America,"<Point><coordinates>-82.425,30.525</coordinates></Point>"
China,"<Point><coordinates>103.075,30.475</coordinates></Point>"
China,"<Point><coordinates>108.375,30.475</coordinates></Point>"
China,"<Point><coordinates>108.325,30.425</coordinates></Point>"
China,"<Point><coordinates>108.225,30.275</coordinates></Point>"
China,"<Point><coordinates>108.175,30.175</coordinates></Point>"
China,"<Point><coordinates>103.075,30.075</coordinates></Point>"
China,"<Point><coordinates>106.625,30.075</coordinates></Point>"
China,"<Point><coordinates>113.825,30.075</coordinates></Point>"
China,"<Point><coordinates>113.625,30.025</coordinates></Point>"
China,"<Point><coordinates>113.775,30.025</coordinates></Point>"
China,"<Point><coordinates>102.725,29.975</coordinates></Point>"
China,"<Point><coordinates>113.575,29.975</coordinates></Point>"
Nepal,"<Point><coordinates>81.775,29.925</coordinates></Point>"
China,"<Point><coordinates>113.275,29.775</coordinates></Point>"
China,"<Point><coordinates>95.025,29.725</coordinates></Point>"
China,"<Point><coordinates>95.475,29.725</coordinates></Point>"
China,"<Point><coordinates>113.275,29.725</coordinates></Point>"
China,"<Point><coordinates>113.325,29.725</coordinates></Point>"
China,"<Point><coordinates>116.225,29.675</coordinates></Point>"
China,"<Point><coordinates>102.425,29.625</coordinates></Point>"
China,"<Point><coordinates>95.225,29.575</coordinates></Point>"
China,"<Point><coordinates>95.125,29.475</coordinates></Point>"
China,"<Point><coordinates>95.175,29.475</coordinates></Point>"
China,"<Point><coordinates>111.275,29.475</coordinates></Point>"
India,"<Point><coordinates>95.875,29.275</coordinates></Point>"
India,"<Point><coordinates>96.125,29.225</coordinates></Point>"
China,"<Point><coordinates>110.175,29.225</coordinates></Point>"
India,"<Point><coordinates>95.775,29.175</coordinates></Point>"
China,"<Point><coordinates>108.975,29.175</coordinates></Point>"
India,"<Point><coordinates>95.975,29.125</coordinates></Point>"
India,"<Point><coordinates>96.025,29.125</coordinates></Point>"
India,"<Point><coordinates>96.175,29.125</coordinates></Point>"
China,"<Point><coordinates>110.225,29.125</coordinates></Point>"
China,"<Point><coordinates>112.775,29.125</coordinates></Point>"
India,"<Point><coordinates>95.975,29.075</coordinates></Point>"
China,"<Point><coordinates>96.175,29.075</coordinates></Point>"
China,"<Point><coordinates>109.475,29.075</coordinates></Point>"
China,"<Point><coordinates>110.625,29.075</coordinates></Point>"
China,"<Point><coordinates>111.175,29.075</coordinates></Point>"
India,"<Point><coordinates>96.075,29.025</coordinates></Point>"
India,"<Point><coordinates>96.125,29.025</coordinates></Point>"
China,"<Point><coordinates>111.175,29.025</coordinates></Point>"
India,"<Point><coordinates>94.375,28.975</coordinates></Point>"
China,"<Point><coordinates>110.875,28.925</coordinates></Point>"
China,"<Point><coordinates>110.925,28.925</coordinates></Point>"
China,"<Point><coordinates>116.525,28.925</coordinates></Point>"
China,"<Point><coordinates>110.875,28.875</coordinates></Point>"
China,"<Point><coordinates>111.075,28.875</coordinates></Point>"
China,"<Point><coordinates>110.825,28.825</coordinates></Point>"
China,"<Point><coordinates>111.025,28.825</coordinates></Point>"
China,"<Point><coordinates>111.075,28.825</coordinates></Point>"
China,"<Point><coordinates>112.275,28.825</coordinates></Point>"
China,"<Point><coordinates>110.675,28.775</coordinates></Point>"
China,"<Point><coordinates>110.725,28.775</coordinates></Point>"
China,"<Point><coordinates>110.775,28.775</coordinates></Point>"
China,"<Point><coordinates>110.825,28.775</coordinates></Point>"
China,"<Point><coordinates>110.875,28.775</coordinates></Point>"
China,"<Point><coordinates>110.975,28.775</coordinates></Point>"
China,"<Point><coordinates>111.125,28.775</coordinates></Point>"
China,"<Point><coordinates>111.175,28.775</coordinates></Point>"
China,"<Point><coordinates>111.225,28.775</coordinates></Point>"
China,"<Point><coordinates>116.325,28.775</coordinates></Point>"
China,"<Point><coordinates>110.725,28.725</coordinates></Point>"
China,"<Point><coordinates>110.775,28.725</coordinates></Point>"
China,"<Point><coordinates>110.825,28.725</coordinates></Point>"
China,"<Point><coordinates>111.025,28.725</coordinates></Point>"
China,"<Point><coordinates>111.175,28.725</coordinates></Point>"
China,"<Point><coordinates>111.225,28.725</coordinates></Point>"
China,"<Point><coordinates>111.275,28.725</coordinates></Point>"
China,"<Point><coordinates>111.325,28.725</coordinates></Point>"
India,"<Point><coordinates>93.775,28.675</coordinates></Point>"
China,"<Point><coordinates>111.225,28.675</coordinates></Point>"
China,"<Point><coordinates>111.475,28.675</coordinates></Point>"
China,"<Point><coordinates>111.525,28.675</coordinates></Point>"
China,"<Point><coordinates>111.575,28.675</coordinates></Point>"
China,"<Point><coordinates>102.425,28.625</coordinates></Point>"
