cartodb_id,gid,id_0,iso,name_0,id_1,name_1,id_2,name_2,id_3,name_3,id_4,name_4,varname_4,type_4,engtype_4,validfr_4,validto_4,remarks_4,shape_leng,shape_area,latitude,longitude,center_latitude,center_longitude,created_at,updated_at
1629,1592,70,ESP,Spain,936,Aragón,13606,Zaragoza,24331,n.a. (275),10487,Almonacid de la Cuba,,Municipality,Municipality,Unknown,Present,,0.469673320083,0.00591661718050,41,-1,41.2791285,-0.7920387,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1652,1615,70,ESP,Spain,936,Aragón,13606,Zaragoza,24331,n.a. (275),10510,Lécera,,Municipality,Municipality,Unknown,Present,,0.509485807468,0.0117171762560,41,-1,41.2060393,-0.7099051,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1921,1888,70,ESP,Spain,937,Cantabria,13607,Cantabria,24344,Liébana,10795,Pesaguero,,Municipality,Municipality,Unknown,Present,,0.433764554875,0.00775351357600,43,-5,43.0770416,-4.5389779,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1904,1870,70,ESP,Spain,937,Cantabria,13607,Cantabria,24341,Comarca de Santander,10777,Santa Cruz de Bezana,,Municipality,Municipality,Unknown,Present,,0.251858153000,0.00195596894250,43,-4,43.4428165,-3.9047772,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2132,2093,70,ESP,Spain,938,Castilla y León,13608,Ávila,24352,n.a. (26),11032,Cepeda la Mora,,Municipality,Municipality,Unknown,Present,,0.273010800669,0.00330240380300,40,-5,40.4576103,-5.0481777,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1928,1891,70,ESP,Spain,937,Cantabria,13607,Cantabria,24344,Liébana,10798,Vega de Liébana,,Municipality,Municipality,Unknown,Present,,0.540677642173,0.0147309499820,43,-5,43.0994444,-4.6455556,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1919,1945,70,ESP,Spain,938,Castilla y León,13608,Ávila,24349,n.a. (23),10852,Blasconuño de Matacabras,,Municipality,Municipality,Unknown,Present,,0.197909328457,0.00138975988550,41,-5,41.123399,-4.9901779,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1938,1901,70,ESP,Spain,937,Cantabria,13607,Cantabria,24346,n.a. (222),10808,Los Tojos,,Municipality,Municipality,Unknown,Present,,0.497137485368,0.00986585064750,43,-4,43.1551364,-4.2533528,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1949,1911,70,ESP,Spain,937,Cantabria,13607,Cantabria,24347,Pas-Miera,10818,Santa María de Cayón,,Municipality,Municipality,Unknown,Present,,0.412880125975,0.00530654625900,43,-4,41.5218174,2.1179463,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3533,3512,70,ESP,Spain,938,Castilla y León,13613,Segovia,24394,n.a. (225),12463,Lastras del Pozo,,Municipality,Municipality,Unknown,Present,,0.0446613044284,0.0000961280860003,41,-4,40.8785903,-4.3459133,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1954,1915,70,ESP,Spain,937,Cantabria,13607,Cantabria,24347,Pas-Miera,10822,Vega de Pas,,Municipality,Municipality,Unknown,Present,,0.529715805523,0.00968312925250,43,-4,43.1589312,-3.7820117,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2083,2043,70,ESP,Spain,938,Castilla y León,13608,Ávila,24350,n.a. (24),10982,Valdecasa,,Municipality,Municipality,Unknown,Present,,0.298607405915,0.00231785085050,41,-5,40.6595483,-5.0126681,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2110,2071,70,ESP,Spain,938,Castilla y León,13608,Ávila,24351,n.a. (25),11010,Nava del Barco,,Municipality,Municipality,Unknown,Present,,0.275112195201,0.00309697109550,40,-6,40.2925187,-5.5402132,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2082,2042,70,ESP,Spain,938,Castilla y León,13608,Ávila,24350,n.a. (24),10981,Vadillo de la Sierra,,Municipality,Municipality,Unknown,Present,,0.309451703975,0.00490867203150,41,-5,40.6050586,-5.1220066,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5394,5376,70,ESP,Spain,940,Cataluña,13623,Girona,24463,n.a. (104),14454,Bordils,,Municipality,Municipality,Unknown,Present,,0.148106042359,0.000803859669500,42,3,42.0454313,2.9098221,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2165,2124,70,ESP,Spain,938,Castilla y León,13608,Ávila,24353,n.a. (27),11063,Navaluenga,,Municipality,Municipality,Unknown,Present,,0.389023456912,0.00781922679850,40,-5,40.4109556,-4.7076855,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2193,2152,70,ESP,Spain,938,Castilla y León,13608,Ávila,24354,n.a. (28),11091,Villarejo del Valle,,Municipality,Municipality,Unknown,Present,,0.298531525054,0.00442331387850,40,-5,40.2859389,-4.9976647,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2213,2174,70,ESP,Spain,938,Castilla y León,13609,Burgos,24356,n.a. (60),11113,Palacios de Riopisuerga,,Municipality,Municipality,Unknown,Present,,0.216994814996,0.00110874572600,42,-4,42.343756,-4.2569884,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2218,2178,70,ESP,Spain,938,Castilla y León,13609,Burgos,24356,n.a. (60),11117,Pedrosa del Príncipe,,Municipality,Municipality,Unknown,Present,,0.234654993278,0.00311320020250,42,-4,42.2492444,-4.198915,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2433,2406,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11373,Palacios de la Sierra,,Municipality,Municipality,Unknown,Present,,0.423186849964,0.00767675230450,42,-3,41.9635936,-3.1262631,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2286,2256,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11315,Barbadillo de Herreros,,Municipality,Municipality,Unknown,Present,,0.464813658928,0.00698750869000,42,-3,42.2148857,-3.1500547,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2338,2317,70,ESP,Spain,938,Castilla y León,13609,Burgos,24359,n.a. (63),11224,Berzosa de Bureba,,Municipality,Municipality,Unknown,Present,,0.148766124217,0.000843009084499,43,-3,42.6269359,-3.266128,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8151,8151,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17331,Gatika,Gática,Municipality,Municipality,Unknown,Present,,0.250413620575,0.00190388079550,43,-3,43.3638889,-2.8719444,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2234,2197,70,ESP,Spain,938,Castilla y León,13609,Burgos,24357,n.a. (61),11144,Rebolledo de la Torre,,Municipality,Municipality,Unknown,Present,,0.414741429038,0.00540386448350,43,-4,42.6871967,-4.2273461,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2235,2198,70,ESP,Spain,938,Castilla y León,13609,Burgos,24357,n.a. (61),11145,Sargentes de la Lora,,Municipality,Municipality,Unknown,Present,,0.617875340601,0.00943807912350,43,-4,42.7692261,-3.8728262,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2242,2205,70,ESP,Spain,938,Castilla y León,13609,Burgos,24358,n.a. (62),11152,Arcos,,Municipality,Municipality,Unknown,Present,,0.317301438285,0.00344416403100,42,-4,42.2645263,-3.7554649,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5521,5508,70,ESP,Spain,940,Cataluña,13623,Girona,24466,n.a. (107),14591,Flaçà,Flassá,Municipality,Municipality,Unknown,Present,,0.118699727045,0.000739886853500,42,3,42.0503273,2.9540669,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2243,2206,70,ESP,Spain,938,Castilla y León,13609,Burgos,24358,n.a. (62),11153,Arlanzón,,Municipality,Municipality,Unknown,Present,,0.506045995119,0.00849337135000,42,-3,42.3227986,-3.4582429,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2427,2401,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11312,Arauzo de Miel,,Municipality,Municipality,Unknown,Present,,0.325406785723,0.00619465116450,42,-3,41.8601209,-3.3877901,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2420,2394,70,ESP,Spain,938,Castilla y León,13609,Burgos,24360,n.a. (64),11305,Valle de Losa,,Municipality,Municipality,Unknown,Present,,1.05543268991,0.0250402895550,43,-3,42.9866667,-3.2191667,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2655,2813,70,ESP,Spain,938,Castilla y León,13611,Palencia,24377,n.a. (201),11764,Bárcena de Campos,,Municipality,Municipality,Unknown,Present,,0.188890654409,0.00159074775250,42,-4,42.4836982,-4.4986712,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2448,2425,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24384,n.a. (213),11988,Palencia de Negrilla,,Municipality,Municipality,Unknown,Present,,0.237006218888,0.00174457717450,41,-6,41.093872,-5.6023612,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
1159,1270,70,ESP,Spain,936,Aragón,13604,Huesca,24316,n.a. (125),10019,Lascuarre (Sagarras Altas),,Municipality,Municipality,Unknown,Present,,0.0366439049544,0.0000815744085000,42,1,42.1401024,-0.408898,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2485,2464,70,ESP,Spain,938,Castilla y León,13609,Burgos,24362,n.a. (66),11403,Cebrecos,,Municipality,Municipality,Unknown,Present,,0.300879040393,0.00250332028600,42,-4,41.9831995,-3.5966336,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2549,2525,70,ESP,Spain,938,Castilla y León,13609,Burgos,24363,n.a. (67),11464,Castrillo de la Vega,,Municipality,Municipality,Unknown,Present,,0.231270370879,0.00285515349450,42,-4,41.6507246,-3.7816466,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2923,2896,70,ESP,Spain,938,Castilla y León,13611,Palencia,24378,n.a. (202),11851,Micieces de Ojeda,,Municipality,Municipality,Unknown,Present,,0.253941977777,0.00227023939650,43,-4,42.6907049,-4.4620269,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2569,2546,70,ESP,Spain,938,Castilla y León,13609,Burgos,24363,n.a. (67),11485,Mambrilla de Castrejón,,Municipality,Municipality,Unknown,Present,,0.212402051186,0.00174354127500,42,-4,41.6670838,-3.9847269,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2590,2569,70,ESP,Spain,938,Castilla y León,13609,Burgos,24363,n.a. (67),11508,Villalbilla de Gumiel,,Municipality,Municipality,Unknown,Present,,0.250438107488,0.00287055078900,42,-4,41.8064236,-3.6262739,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2615,2600,70,ESP,Spain,938,Castilla y León,13610,León,24365,n.a. (148),11543,Toreno,,Municipality,Municipality,Unknown,Present,,0.648268317652,0.0113374484005,43,-7,42.7005553,-6.509904,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2622,2599,70,ESP,Spain,938,Castilla y León,13610,León,24365,n.a. (148),11542,Sobrado,,Municipality,Municipality,Unknown,Present,,0.373409081319,0.00447083441700,43,-7,42.5191496,-6.8537334,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2650,2628,70,ESP,Spain,938,Castilla y León,13610,León,24366,n.a. (149),11571,Villaquilambre,,Municipality,Municipality,Unknown,Present,,0.396880637689,0.00579247085500,43,-6,42.6388554,-5.5575846,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2957,2935,70,ESP,Spain,938,Castilla y León,13611,Palencia,24381,n.a. (205),11890,Cordovilla la Real,,Municipality,Municipality,Unknown,Present,,0.392754219865,0.00422975275200,42,-4,42.0794571,-4.2592999,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2802,2776,70,ESP,Spain,938,Castilla y León,13610,León,24375,n.a. (158),11727,Villamol,,Municipality,Municipality,Unknown,Present,,0.486451323316,0.00436904421650,42,-5,42.4269561,-5.0468778,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2826,2800,70,ESP,Spain,938,Castilla y León,13611,Palencia,24376,n.a. (200),11751,Villarrabé,,Municipality,Municipality,Unknown,Present,,0.491355777497,0.00879840563400,42,-5,42.4210664,-4.7843363,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2920,2901,70,ESP,Spain,938,Castilla y León,13611,Palencia,24378,n.a. (202),11856,Prádanos de Ojeda,,Municipality,Municipality,Unknown,Present,,0.275470640891,0.00234591287350,43,-4,42.6824492,-4.347817,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2935,2908,70,ESP,Spain,938,Castilla y León,13611,Palencia,24378,n.a. (202),11863,Villaprovedo,,Municipality,Municipality,Unknown,Present,,0.258542158154,0.00291467807500,43,-4,42.5156952,-4.3957405,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5562,5552,70,ESP,Spain,940,Cataluña,13624,Lleida,24469,n.a. (160),14635,Aspa,,Municipality,Municipality,Unknown,Present,,0.141036006148,0.00108698978500,41,1,41.4957325,0.6723415,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2979,2950,70,ESP,Spain,938,Castilla y León,13611,Palencia,24381,n.a. (205),11905,Soto de Cerrato,,Municipality,Municipality,Unknown,Present,,0.216585098355,0.00138887506450,42,-4,41.9534032,-4.4299968,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3007,2979,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24383,n.a. (212),11934,Paradinas de San Juan,,Municipality,Municipality,Unknown,Present,,0.272367964168,0.00382185162400,41,-5,40.9835325,-5.1533117,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3100,3069,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24385,n.a. (214),12028,Galinduste,,Municipality,Municipality,Unknown,Present,,0.262452093414,0.00336403001600,41,-6,40.6629529,-5.5418908,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3122,3110,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24386,n.a. (215),12069,Morille,,Municipality,Municipality,Unknown,Present,,0.230538535426,0.00243078860100,41,-6,40.8061311,-5.697661,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5687,5678,70,ESP,Spain,940,Cataluña,13624,Lleida,24475,n.a. (166),14780,La Fuliola,,Municipality,Municipality,Unknown,Present,,0.151251025118,0.00121256166200,42,1,41.715031,1.0171277,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3167,3136,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24387,n.a. (216),12095,Cipérez,,Municipality,Municipality,Unknown,Present,,0.513217405924,0.0111816829480,41,-6,40.9627371,-6.2637818,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3174,3144,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24387,n.a. (216),12103,Hinojosa de Duero,,Municipality,Municipality,Unknown,Present,,0.530015231641,0.00998044998950,41,-7,40.9862331,-6.796194,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3199,3168,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24387,n.a. (216),12127,Valsalabroso,,Municipality,Municipality,Unknown,Present,,0.263029965587,0.00292268393800,41,-6,41.1092285,-6.5014434,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3468,3445,70,ESP,Spain,938,Castilla y León,13613,Segovia,24393,n.a. (224),12396,Martín Muñoz de las Posadas,,Municipality,Municipality,Unknown,Present,,0.322664160165,0.00489406064300,41,-5,40.9946562,-4.5970044,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
8153,8153,70,ESP,Spain,950,País Vasco,13644,Vizcaya,24604,n.a. (261),17333,Gernika-Lumo,Guernica y Luno,Municipality,Municipality,Unknown,Present,,0.159612726219,0.000927834682501,43,-3,43.3170732,-2.6789751,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3192,3162,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24387,n.a. (216),12121,San Felices de los Gallegos,,Municipality,Municipality,Unknown,Present,,0.507972911925,0.00871431957100,41,-7,40.850189,-6.7065189,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3205,3174,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24387,n.a. (216),12133,Villasbuenas,,Municipality,Municipality,Unknown,Present,,0.312273500468,0.00421704363500,41,-7,41.0620935,-6.5957103,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3339,3324,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24390,n.a. (219),12267,Puerto Seguro,,Municipality,Municipality,Unknown,Present,,0.334773189571,0.00313082040450,41,-7,40.8263503,-6.7610163,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3619,3600,70,ESP,Spain,938,Castilla y León,13614,Soria,24396,n.a. (234),12555,Castilruiz,,Municipality,Municipality,Unknown,Present,,0.324076929155,0.00420589993500,42,-2,41.8768132,-2.0591471,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3344,3316,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24390,n.a. (219),12259,Martiago,,Municipality,Municipality,Unknown,Present,,0.495451732112,0.00504130589850,40,-6,40.4524239,-6.4900113,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3351,3327,70,ESP,Spain,938,Castilla y León,13612,Salamanca,24390,n.a. (219),12270,Saelices el Chico,,Municipality,Municipality,Unknown,Present,,0.372071865912,0.00484634738750,41,-7,40.6683923,-6.6340016,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3384,3361,70,ESP,Spain,938,Castilla y León,13613,Segovia,24392,n.a. (223),12304,Castro de Fuentidueña,,Municipality,Municipality,Unknown,Present,,0.240357137196,0.00211505974700,41,-4,41.4207303,-3.8558351,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3549,3528,70,ESP,Spain,938,Castilla y León,13613,Segovia,24394,n.a. (225),12483,Santo Domingo de Pirón,,Municipality,Municipality,Unknown,Present,,0.352227788284,0.00292594275950,41,-4,41.0410011,-3.9897042,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3423,3399,70,ESP,Spain,938,Castilla y León,13613,Segovia,24392,n.a. (223),12342,Sacramenia,,Municipality,Municipality,Unknown,Present,,0.414741461095,0.00479772905050,42,-4,41.494808,-3.9635146,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3446,3423,70,ESP,Spain,938,Castilla y León,13613,Segovia,24393,n.a. (224),12366,Bernardos,,Municipality,Municipality,Unknown,Present,,0.279045529600,0.00311587501050,41,-4,41.1284563,-4.3508894,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3450,3427,70,ESP,Spain,938,Castilla y León,13613,Segovia,24393,n.a. (224),12370,Coca,,Municipality,Municipality,Unknown,Present,,0.544767729555,0.0105828251195,41,-5,41.2183325,-4.519117,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3459,3436,70,ESP,Spain,938,Castilla y León,13613,Segovia,24393,n.a. (224),12379,Fresneda de Cuéllar,,Municipality,Municipality,Unknown,Present,,0.205952420132,0.00123952091300,41,-4,41.3183243,-4.4496539,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
5804,5796,70,ESP,Spain,940,Cataluña,13625,Tarragona,24482,n.a. (242),14903,Els Garidells,,Municipality,Municipality,Unknown,Present,,0.0786288482302,0.000323999373500,41,1,41.207489,1.2474851,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3559,3537,70,ESP,Spain,938,Castilla y León,13613,Segovia,24394,n.a. (225),12492,Valdevacas y Guijar,,Municipality,Municipality,Unknown,Present,,0.224721086103,0.00194213650900,41,-4,41.1333333,-3.9,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3584,3566,70,ESP,Spain,938,Castilla y León,13614,Soria,24395,n.a. (233),12521,Sotillo del Rincón,,Municipality,Municipality,Unknown,Present,,0.397227118628,0.00660853218000,42,-3,41.9319573,-2.6024555,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
6012,5997,70,ESP,Spain,940,Cataluña,13625,Tarragona,24484,n.a. (244),14986,Móra la Nova,Mora la Nueva,Municipality,Municipality,Unknown,Present,,0.192039824184,0.00168071268150,41,1,41.1009365,0.6511012,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3659,3641,70,ESP,Spain,938,Castilla y León,13614,Soria,24397,n.a. (235),12596,Cidones,,Municipality,Municipality,Unknown,Present,,0.452060112264,0.00769822801000,42,-3,41.8146128,-2.6401137,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3663,3644,70,ESP,Spain,938,Castilla y León,13614,Soria,24397,n.a. (235),12599,Garray,,Municipality,Municipality,Unknown,Present,,0.513477629344,0.00825937092050,42,-3,41.8151034,-2.446957,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3676,3657,70,ESP,Spain,938,Castilla y León,13614,Soria,24397,n.a. (235),12612,Villaciervos,,Municipality,Municipality,Unknown,Present,,0.493851362650,0.00880571703850,42,-3,41.7620466,-2.6266055,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3754,3737,70,ESP,Spain,938,Castilla y León,13615,Valladolid,24403,n.a. (263),12692,Bolaños de Campos,,Municipality,Municipality,Unknown,Present,,0.254341461672,0.00328709143300,42,-5,42.0065794,-5.2844524,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3709,3691,70,ESP,Spain,938,Castilla y León,13614,Soria,24400,n.a. (238),12646,Alcubilla de Avellaneda,,Municipality,Municipality,Unknown,Present,,0.426205510811,0.00653408959100,42,-3,41.7250857,-3.3050396,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
2015,1976,70,ESP,Spain,938,Castilla y León,13609,Burgos,24361,n.a. (65),11339,Comunidad de Hacinas y Pinilla de los Barruecos,,Municipality,Municipality,Unknown,Present,,0.0474371563973,0.000108243360000,42,-3,41.9189056,-3.305166,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
3733,3716,70,ESP,Spain,938,Castilla y León,13614,Soria,24401,n.a. (239),12671,Covaleda,,Municipality,Municipality,Unknown,Present,,0.461035770733,0.0113305544955,42,-3,41.9358456,-2.8849747,2011-04-26 16:51:25.614181,2011-04-27 11:54:47.741719
