Vuelo,Compañía,Fecha,scheduled,arrival,Retraso,late?,scheduled_hour,morning?,Origen
TAP736,TAP PORTUGAL,12/04/2011,22:55,22:47,-8,FALSE,22,FALSE,OPORTO
EZS4525,"EASYJET SWITZERLAND, S.A.",12/04/2011,,11:22,-8,FALSE,11,TRUE,BERLIN /SCHONEFELD
UX3978,AIR EUROPA,12/04/2011,,10:27,-8,FALSE,10,TRUE,MADRID-BARAJAS
IBE5792,IBERIA,12/04/2011,11:20,11:13,-7,FALSE,11,TRUE,BRUSELAS
VLG8989,VUELING AIRLINES,12/04/2011,11:20,11:13,-7,FALSE,11,TRUE,BRUSELAS
YW8405,AIR NOSTRUM,04/11/2013,11:50,11:43,-7,FALSE,11,TRUE,PAMPLONA
YW8853,AIR NOSTRUM,04/11/2013,12:25,12:18,-7,FALSE,12,TRUE,SAN SEBASTIAN
KL1681,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,22:45,22:38,-7,FALSE,22,FALSE,AMSTERDAM/SCHIPHOL
KL1681,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,22:45,22:38,-7,FALSE,22,FALSE,AMSTERDAM/SCHIPHOL
IBE5792,IBERIA,12/04/2011,,11:13,-7,FALSE,11,TRUE,BRUSELAS
VLG8989,VUELING AIRLINES,12/04/2011,,11:13,-7,FALSE,11,TRUE,BRUSELAS
BER8792,AIR BERLIN INC.,12/04/2011,11:20,11:14,-6,FALSE,11,TRUE,BERLIN /TEGEL
YW8777,AIR NOSTRUM,12/04/2011,12:00,11:54,-6,FALSE,12,TRUE,NIZA /COTE D-AZUR
YW8395,AIR NOSTRUM,04/11/2013,12:15,12:09,-6,FALSE,12,TRUE,SANTANDER
IBE5671,IBERIA,04/11/2013,13:05,12:59,-6,FALSE,13,FALSE,GRAN CANARIA
VLG3001,VUELING AIRLINES,04/11/2013,13:05,12:59,-6,FALSE,13,FALSE,GRAN CANARIA
BER8792,AIR BERLIN INC.,12/04/2011,,11:14,-6,FALSE,11,TRUE,BERLIN /TEGEL
YW8777,AIR NOSTRUM,12/04/2011,,11:54,-6,FALSE,12,TRUE,NIZA /COTE D-AZUR
AZ7894,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,10:20,10:15,-5,FALSE,10,TRUE,MILAN /LINATE
SMX5050,CAI FIRST S.P.A.,12/04/2011,10:20,10:15,-5,FALSE,10,TRUE,MILAN /LINATE
AF4853,AIR FRANCE,12/04/2011,10:55,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
AFL1547,AEROFLOT,12/04/2011,10:55,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
AZ2409,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,10:55,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
KL3352,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,10:55,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
ROT9424,TAROM (ROMANIAN AIR TRANSPORT),12/04/2011,10:55,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
UX6156,AIR EUROPA,12/04/2011,10:55,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
EZY4415,EASYJET AIRLINE CO. LTD.,12/04/2011,11:05,11:00,-5,FALSE,11,TRUE,LYON
YW8293,AIR NOSTRUM,12/04/2011,11:45,11:40,-5,FALSE,11,TRUE,ALBACETE
IBE5927,IBERIA,12/04/2011,12:15,12:10,-5,FALSE,12,TRUE,MENORCA
VLG3773,VUELING AIRLINES,12/04/2011,12:15,12:10,-5,FALSE,12,TRUE,MENORCA
SAS4685,SCANDINAVIANAIRLINES SYSTEM,12/04/2011,12:25,12:20,-5,FALSE,12,TRUE,OSLO
EZY6401,EASYJET AIRLINE CO. LTD.,04/11/2013,13:00,12:55,-5,FALSE,13,FALSE,NEWCASTLE
LGL3591,LUXAIR,12/04/2011,13:25,13:20,-5,FALSE,13,FALSE,LUXEMBURGO
IBE5948,IBERIA,04/11/2013,13:35,13:30,-5,FALSE,13,FALSE,VERONA
VLG6781,VUELING AIRLINES,04/11/2013,13:35,13:30,-5,FALSE,13,FALSE,VERONA
EZY2197,EASYJET AIRLINE CO. LTD.,12/04/2011,21:15,21:10,-5,FALSE,21,FALSE,AMSTERDAM/SCHIPHOL
JKK454,SPANAIR,12/04/2011,21:15,21:10,-5,FALSE,21,FALSE,MADRID-BARAJAS
EZY2197,EASYJET AIRLINE CO. LTD.,12/04/2011,21:15,21:10,-5,FALSE,21,FALSE,AMSTERDAM/SCHIPHOL
JKK454,SPANAIR,12/04/2011,21:15,21:10,-5,FALSE,21,FALSE,MADRID-BARAJAS
SWT3940,SWIFTAIR,12/04/2011,21:55,21:50,-5,FALSE,21,FALSE,SEVILLA
SWT3940,SWIFTAIR,12/04/2011,21:55,21:50,-5,FALSE,21,FALSE,SEVILLA
IBE5729,IBERIA,12/04/2011,22:10,22:05,-5,FALSE,22,FALSE,MILAN /MALPENSA
VLG6335,VUELING AIRLINES,12/04/2011,22:10,22:05,-5,FALSE,22,FALSE,MILAN /MALPENSA
IBE5729,IBERIA,12/04/2011,22:10,22:05,-5,FALSE,22,FALSE,MILAN /MALPENSA
VLG6335,VUELING AIRLINES,12/04/2011,22:10,22:05,-5,FALSE,22,FALSE,MILAN /MALPENSA
IBE5993,IBERIA,12/04/2011,22:25,22:20,-5,FALSE,22,FALSE,BILBAO
VLG1441,VUELING AIRLINES,12/04/2011,22:25,22:20,-5,FALSE,22,FALSE,BILBAO
IBE5993,IBERIA,12/04/2011,22:25,22:20,-5,FALSE,22,FALSE,BILBAO
VLG1441,VUELING AIRLINES,12/04/2011,22:25,22:20,-5,FALSE,22,FALSE,BILBAO
LH1818,LUFTHANSA,12/04/2011,23:25,23:20,-5,FALSE,23,FALSE,MUNICH
LH1818,LUFTHANSA,12/04/2011,23:25,23:20,-5,FALSE,23,FALSE,MUNICH
IBE5938,IBERIA,12/04/2011,23:30,23:25,-5,FALSE,23,FALSE,PARIS /ORLY
VLG8048,VUELING AIRLINES,12/04/2011,23:30,23:25,-5,FALSE,23,FALSE,PARIS /ORLY
IBE5938,IBERIA,12/04/2011,23:30,23:25,-5,FALSE,23,FALSE,PARIS /ORLY
VLG8048,VUELING AIRLINES,12/04/2011,23:30,23:25,-5,FALSE,23,FALSE,PARIS /ORLY
AF4853,AIR FRANCE,12/04/2011,,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
AFL1547,AEROFLOT,12/04/2011,,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
AZ2409,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
AZ7894,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,10:15,-5,FALSE,10,TRUE,MILAN /LINATE
EZY4415,EASYJET AIRLINE CO. LTD.,12/04/2011,,11:00,-5,FALSE,11,TRUE,LYON
IBE5927,IBERIA,12/04/2011,,12:10,-5,FALSE,12,TRUE,MENORCA
KL3352,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
LGL3591,LUXAIR,12/04/2011,,13:20,-5,FALSE,13,FALSE,LUXEMBURGO
ROT9424,TAROM (ROMANIAN AIR TRANSPORT),12/04/2011,,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
SAS4685,SCANDINAVIANAIRLINES SYSTEM,12/04/2011,,12:20,-5,FALSE,12,TRUE,OSLO
SMX5050,CAI FIRST S.P.A.,12/04/2011,,10:15,-5,FALSE,10,TRUE,MILAN /LINATE
UX6156,AIR EUROPA,12/04/2011,,10:50,-5,FALSE,10,TRUE,PALMA DE MALLORCA
VLG3773,VUELING AIRLINES,12/04/2011,,12:10,-5,FALSE,12,TRUE,MENORCA
YW8293,AIR NOSTRUM,12/04/2011,,11:40,-5,FALSE,11,TRUE,ALBACETE
IBE5725,IBERIA,12/04/2011,11:05,11:01,-4,FALSE,11,TRUE,MILAN /MALPENSA
VLG6331,VUELING AIRLINES,12/04/2011,11:05,11:01,-4,FALSE,11,TRUE,MILAN /MALPENSA
YW8405,AIR NOSTRUM,12/04/2011,11:50,11:46,-4,FALSE,11,TRUE,PAMPLONA
VLG1004,VUELING AIRLINES,12/04/2011,12:00,11:56,-4,FALSE,12,TRUE,MADRID-BARAJAS
IBE5702,IBERIA,12/04/2011,21:35,21:31,-4,FALSE,21,FALSE,PALMA DE MALLORCA
VLG3929,VUELING AIRLINES,12/04/2011,21:35,21:31,-4,FALSE,21,FALSE,PALMA DE MALLORCA
IBE5702,IBERIA,12/04/2011,21:35,21:31,-4,FALSE,21,FALSE,PALMA DE MALLORCA
VLG3929,VUELING AIRLINES,12/04/2011,21:35,21:31,-4,FALSE,21,FALSE,PALMA DE MALLORCA
IBE5605,IBERIA,12/04/2011,22:00,21:56,-4,FALSE,22,FALSE,ALICANTE
VLG1305,VUELING AIRLINES,12/04/2011,22:00,21:56,-4,FALSE,22,FALSE,ALICANTE
IBE5605,IBERIA,12/04/2011,22:00,21:56,-4,FALSE,22,FALSE,ALICANTE
VLG1305,VUELING AIRLINES,12/04/2011,22:00,21:56,-4,FALSE,22,FALSE,ALICANTE
IBE5725,IBERIA,12/04/2011,,11:01,-4,FALSE,11,TRUE,MILAN /MALPENSA
VLG1004,VUELING AIRLINES,12/04/2011,,11:56,-4,FALSE,12,TRUE,MADRID-BARAJAS
VLG6331,VUELING AIRLINES,12/04/2011,,11:01,-4,FALSE,11,TRUE,MILAN /MALPENSA
YW8405,AIR NOSTRUM,12/04/2011,,11:46,-4,FALSE,11,TRUE,PAMPLONA
AUA8144,AUSTRIAN AIRLINES,04/11/2013,11:55,11:52,-3,FALSE,11,TRUE,LISBOA
JKK9430,SPANAIR,04/11/2013,11:55,11:52,-3,FALSE,11,TRUE,LISBOA
TAP746,TAP PORTUGAL,04/11/2013,11:55,11:52,-3,FALSE,11,TRUE,LISBOA
YW8621,AIR NOSTRUM,04/11/2013,13:15,13:12,-3,FALSE,13,FALSE,BOLONIA
JKK6475,SPANAIR,12/04/2011,22:55,22:52,-3,FALSE,22,FALSE,A CORUÑA
UX3916,AIR EUROPA,12/04/2011,22:55,22:52,-3,FALSE,22,FALSE,A CORUÑA
JKK6475,SPANAIR,12/04/2011,22:55,22:52,-3,FALSE,22,FALSE,A CORUÑA
UX3916,AIR EUROPA,12/04/2011,22:55,22:52,-3,FALSE,22,FALSE,A CORUÑA
JKK9400,SPANAIR,12/04/2011,23:05,23:02,-3,FALSE,23,FALSE,LISBOA
RZO8710,SATA INTERNACIONAL,12/04/2011,23:05,23:02,-3,FALSE,23,FALSE,LISBOA
JKK9400,SPANAIR,12/04/2011,23:05,23:02,-3,FALSE,23,FALSE,LISBOA
RZO8710,SATA INTERNACIONAL,12/04/2011,23:05,23:02,-3,FALSE,23,FALSE,LISBOA
LH1810,LUFTHANSA,04/11/2013,11:15,11:13,-2,FALSE,11,TRUE,MUNICH
SAA7834,SOUTH AFRICAN AIRWAYS,04/11/2013,11:15,11:13,-2,FALSE,11,TRUE,MUNICH
AF4877,AIR FRANCE,12/04/2011,11:25,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
AFL1492,AEROFLOT,12/04/2011,11:25,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
AZ2403,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,11:25,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
JKK7566,SPANAIR,12/04/2011,11:25,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
KL3324,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,11:25,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
UX9034,AIR EUROPA,12/04/2011,11:25,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
ROT421,TAROM (ROMANIAN AIR TRANSPORT),12/04/2011,11:30,11:28,-2,FALSE,11,TRUE,BUCAREST
UX3706,AIR EUROPA,12/04/2011,11:30,11:28,-2,FALSE,11,TRUE,BUCAREST
IBE5699,IBERIA,04/11/2013,12:55,12:53,-2,FALSE,12,TRUE,PALMA DE MALLORCA
VLG3923,VUELING AIRLINES,04/11/2013,12:55,12:53,-2,FALSE,12,TRUE,PALMA DE MALLORCA
IWD1650,"IBERWORLD AIRLINES, S.A.",12/04/2011,22:10,22:08,-2,FALSE,22,FALSE,MALAGA
IWD1650,"IBERWORLD AIRLINES, S.A.",12/04/2011,22:10,22:08,-2,FALSE,22,FALSE,MALAGA
AF4877,AIR FRANCE,12/04/2011,,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
AFL1492,AEROFLOT,12/04/2011,,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
AZ2403,ALITALIA COMPAGNIA AEREA ITALIANA SPA,12/04/2011,,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
JKK7566,SPANAIR,12/04/2011,,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
KL3324,K.L.M. ROYAL DUTCH AIRLINES,12/04/2011,,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
ROT421,TAROM (ROMANIAN AIR TRANSPORT),12/04/2011,,11:28,-2,FALSE,11,TRUE,BUCAREST
UX3706,AIR EUROPA,12/04/2011,,11:28,-2,FALSE,11,TRUE,BUCAREST
UX9034,AIR EUROPA,12/04/2011,,11:23,-2,FALSE,11,TRUE,GRAN CANARIA
JKK6683,SPANAIR,12/04/2011,10:30,10:29,-1,FALSE,10,TRUE,MALAGA
UX3872,AIR EUROPA,12/04/2011,10:30,10:29,-1,FALSE,10,TRUE,MALAGA
VLG8989,VUELING AIRLINES,04/11/2013,11:20,11:19,-1,FALSE,11,TRUE,BRUSELAS
EZS1401,"EASYJET SWITZERLAND, S.A.",04/11/2013,11:25,11:24,-1,FALSE,11,TRUE,GINEBRA
IBE5989,IBERIA,04/11/2013,11:35,11:34,-1,FALSE,11,TRUE,ZURICH
VLG6247,VUELING AIRLINES,04/11/2013,11:35,11:34,-1,FALSE,11,TRUE,ZURICH
AA5689,AMERICAN AIRLINES,04/11/2013,11:55,11:54,-1,FALSE,11,TRUE,MADRID-BARAJAS
IBE1046,IBERIA,04/11/2013,11:55,11:54,-1,FALSE,11,TRUE,MADRID-BARAJAS
IBE6032,IBERIA,04/11/2013,11:55,11:54,-1,FALSE,11,TRUE,FORTALEZA
IBE6674,IBERIA,04/11/2013,11:55,11:54,-1,FALSE,11,TRUE,CARACAS
IBE6762,IBERIA,04/11/2013,11:55,11:54,-1,FALSE,11,TRUE,MADRID-BARAJAS
JKK6683,SPANAIR,12/04/2011,,10:29,-1,FALSE,10,TRUE,MALAGA
UX3872,AIR EUROPA,12/04/2011,,10:29,-1,FALSE,10,TRUE,MALAGA
IBE5623,IBERIA,04/11/2013,00:05,00:05,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
VLG1673,VUELING AIRLINES,04/11/2013,00:05,00:05,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
IBE5623,IBERIA,04/11/2013,00:05,00:05,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
VLG1673,VUELING AIRLINES,04/11/2013,00:05,00:05,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
IBE5623,IBERIA,04/11/2013,00:05,00:05,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
VLG1673,VUELING AIRLINES,04/11/2013,00:05,00:05,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
IBE5623,IBERIA,04/11/2014,00:30,00:30,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
VLG1673,VUELING AIRLINES,04/11/2014,00:30,00:30,0,FALSE,0,TRUE,SANTIAGO DE COMPOSTELA
IBE5778,IBERIA,04/11/2014,00:35,00:35,0,FALSE,0,TRUE,LISBOA
VLG8463,VUELING AIRLINES,04/11/2014,00:35,00:35,0,FALSE,0,TRUE,LISBOA
IBE5778,IBERIA,04/11/2013,00:35,00:35,0,FALSE,0,TRUE,LISBOA
VLG8463,VUELING AIRLINES,04/11/2013,00:35,00:35,0,FALSE,0,TRUE,LISBOA
IBE5778,IBERIA,04/11/2013,00:35,00:35,0,FALSE,0,TRUE,LISBOA
VLG8463,VUELING AIRLINES,04/11/2013,00:35,00:35,0,FALSE,0,TRUE,LISBOA
IBE5778,IBERIA,04/11/2013,00:35,00:35,0,FALSE,0,TRUE,LISBOA
VLG8463,VUELING AIRLINES,04/11/2013,00:35,00:35,0,FALSE,0,TRUE,LISBOA
UX932,AIR EUROPA,04/11/2013,04:50,04:50,0,FALSE,4,TRUE,ATENAS
UX932,AIR EUROPA,04/11/2013,04:50,04:50,0,FALSE,4,TRUE,ATENAS
UX932,AIR EUROPA,04/11/2013,04:50,04:50,0,FALSE,4,TRUE,ATENAS
NWS4401,NORD WIND LLC,04/11/2013,06:15,06:15,0,FALSE,6,TRUE,MOSCU /SHEREMETYEVO
NWS4401,NORD WIND LLC,04/11/2013,06:15,06:15,0,FALSE,6,TRUE,MOSCU /SHEREMETYEVO
NWS4401,NORD WIND LLC,04/11/2013,06:15,06:15,0,FALSE,6,TRUE,MOSCU /SHEREMETYEVO
JKK203,SPANAIR,04/11/2013,06:25,06:25,0,FALSE,6,TRUE,BANJUL
JKK203,SPANAIR,04/11/2013,06:25,06:25,0,FALSE,6,TRUE,BANJUL
JKK203,SPANAIR,04/11/2013,06:25,06:25,0,FALSE,6,TRUE,BANJUL
AA066,AMERICAN AIRLINES,04/11/2014,07:10,07:10,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
BAW1556,BRITISH AIRWAYS,04/11/2014,07:10,07:10,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
IBE4185,IBERIA,04/11/2014,07:10,07:10,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
LY8237,EL-AL ISRAEL AIRLINES LTD.,04/11/2014,07:10,07:10,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
QTR065,QATAR AIRWAYS (W.L.L.),04/11/2014,07:40,07:40,0,FALSE,7,TRUE,DOHA INTERNACIONAL
AF4851,AIR FRANCE,04/11/2014,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
AZ2407,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2014,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
JKK5701,SPANAIR,04/11/2014,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
KL3350,K.L.M. ROYAL DUTCH AIRLINES,04/11/2014,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
ROT9422,TAROM (ROMANIAN AIR TRANSPORT),04/11/2014,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
UX6006,AIR EUROPA,04/11/2014,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
AF4851,AIR FRANCE,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
AZ2407,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
JKK5701,SPANAIR,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
KL3350,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
ROT9422,TAROM (ROMANIAN AIR TRANSPORT),04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
UX6006,AIR EUROPA,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
AF4851,AIR FRANCE,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
AZ2407,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
JKK5701,SPANAIR,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
KL3350,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
ROT9422,TAROM (ROMANIAN AIR TRANSPORT),04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
UX6006,AIR EUROPA,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
AF4851,AIR FRANCE,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
AZ2407,ALITALIA COMPAGNIA AEREA ITALIANA SPA,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
JKK5701,SPANAIR,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
KL3350,K.L.M. ROYAL DUTCH AIRLINES,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
ROT9422,TAROM (ROMANIAN AIR TRANSPORT),04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
UX6006,AIR EUROPA,04/11/2013,07:50,07:50,0,FALSE,7,TRUE,PALMA DE MALLORCA
COA9745,CONTINENTAL AIRLINES INC.,04/11/2014,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
DL094,DELTA AIR LINES,04/11/2014,07:55,07:55,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
UX3907,AIR EUROPA,04/11/2014,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
COA9745,CONTINENTAL AIRLINES INC.,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
DL094,DELTA AIR LINES,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
JKK6725,SPANAIR,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
UX3907,AIR EUROPA,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
COA9745,CONTINENTAL AIRLINES INC.,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
DL094,DELTA AIR LINES,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
JKK6725,SPANAIR,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
UX3907,AIR EUROPA,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
COA9745,CONTINENTAL AIRLINES INC.,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
DL094,DELTA AIR LINES,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,NUEVA YORK-J.F.KENNEDY
JKK6725,SPANAIR,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
UX3907,AIR EUROPA,04/11/2013,07:55,07:55,0,FALSE,7,TRUE,VALENCIA
IBE0650,IBERIA,04/11/2014,08:00,08:00,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE2712,IBERIA,04/11/2014,08:00,08:00,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE0650,IBERIA,04/11/2013,08:00,08:00,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE2712,IBERIA,04/11/2013,08:00,08:00,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE0650,IBERIA,04/11/2013,08:00,08:00,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE0650,IBERIA,04/11/2013,08:00,08:00,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE2712,IBERIA,04/11/2013,08:00,08:00,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE5991,IBERIA,04/11/2014,08:05,08:05,0,FALSE,8,TRUE,BILBAO
VLG1431,VUELING AIRLINES,04/11/2014,08:05,08:05,0,FALSE,8,TRUE,BILBAO
IBE5991,IBERIA,04/11/2013,08:05,08:05,0,FALSE,8,TRUE,BILBAO
VLG1431,VUELING AIRLINES,04/11/2013,08:05,08:05,0,FALSE,8,TRUE,BILBAO
IBE5991,IBERIA,04/11/2013,08:05,08:05,0,FALSE,8,TRUE,BILBAO
VLG1431,VUELING AIRLINES,04/11/2013,08:05,08:05,0,FALSE,8,TRUE,BILBAO
IBE5991,IBERIA,04/11/2013,08:05,08:05,0,FALSE,8,TRUE,BILBAO
VLG1431,VUELING AIRLINES,04/11/2013,08:05,08:05,0,FALSE,8,TRUE,BILBAO
EZY2759,EASYJET AIRLINE CO. LTD.,04/11/2014,08:10,08:10,0,FALSE,8,TRUE,MILAN /MALPENSA
VLG1126,VUELING AIRLINES,04/11/2014,08:10,08:10,0,FALSE,8,TRUE,MADRID-BARAJAS
EZY2759,EASYJET AIRLINE CO. LTD.,04/11/2013,08:10,08:10,0,FALSE,8,TRUE,MILAN /MALPENSA
VLG1126,VUELING AIRLINES,04/11/2013,08:10,08:10,0,FALSE,8,TRUE,MADRID-BARAJAS
EZY2759,EASYJET AIRLINE CO. LTD.,04/11/2013,08:10,08:10,0,FALSE,8,TRUE,MILAN /MALPENSA
VLG1126,VUELING AIRLINES,04/11/2013,08:10,08:10,0,FALSE,8,TRUE,MADRID-BARAJAS
EZY2759,EASYJET AIRLINE CO. LTD.,04/11/2013,08:10,08:10,0,FALSE,8,TRUE,MILAN /MALPENSA
VLG1126,VUELING AIRLINES,04/11/2013,08:10,08:10,0,FALSE,8,TRUE,MADRID-BARAJAS
JKK9953,SPANAIR,04/11/2014,08:15,08:15,0,FALSE,8,TRUE,SINGAPORE
AM6806,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2014,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
UX2001,AIR EUROPA,04/11/2014,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
AM6806,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
UX2001,AIR EUROPA,04/11/2013,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
AM6806,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
UX2001,AIR EUROPA,04/11/2013,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
AM6806,AEROMEXICO (AEROVIAS DE MEJICO),04/11/2013,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
UX2001,AIR EUROPA,04/11/2013,08:20,08:20,0,FALSE,8,TRUE,MADRID-BARAJAS
IBE5919,IBERIA,04/11/2014,08:25,08:25,0,FALSE,8,TRUE,TEL AVIV
JKK9786,SPANAIR,04/11/2014,08:25,08:25,0,FALSE,8,TRUE,FILADELFIA
US742,US AIRWAYS INC.,04/11/2014,08:25,08:25,0,FALSE,8,TRUE,FILADELFIA
VLG7845,VUELING AIRLINES,04/11/2014,08:25,08:25,0,FALSE,8,TRUE,TEL AVIV
YW8403,AIR NOSTRUM,04/11/2014,08:25,08:25,0,FALSE,8,TRUE,PAMPLONA
YW8661,AIR NOSTRUM,04/11/2014,08:25,08:25,0,FALSE,8,TRUE,VALLADOLID
JKK9786,SPANAIR,04/11/2013,08:25,08:25,0,FALSE,8,TRUE,FILADELFIA
US742,US AIRWAYS INC.,04/11/2013,08:25,08:25,0,FALSE,8,TRUE,FILADELFIA
WZZ2375,WIZZ AIR HUNGARY,04/11/2013,08:25,08:25,0,FALSE,8,TRUE,BUDAPEST
YW8403,AIR NOSTRUM,04/11/2013,08:25,08:25,0,FALSE,8,TRUE,PAMPLONA
YW8661,AIR NOSTRUM,04/11/2013,08:25,08:25,0,FALSE,8,TRUE,VALLADOLID
JKK9786,SPANAIR,04/11/2013,08:25,08:25,0,FALSE,8,TRUE,FILADELFIA
